1;2;013;58;0;240100500971;22-07-24;15-01-46;1;;4430;0;;;4430;;;;;102;10:08:43;;3;;;;
1;2;013;59;0;3179;31-07-24;24-01-46;1;;6712.4;0;;;6712.4;;;;;102;01:09:04;;3;;;;
1;2;013;60;0;19975;31-07-24;24-01-46;1;;3900;0;;;3900;;;;;102;01:11:25;;3;;;;
1;2;013;61;0;1610;31-07-24;24-01-46;1;;14559;0;;;14559;;;;;102;01:15:15;;3;;;;
1;2;013;62;0;0006-1527;31-07-24;24-01-46;1;;4272;0;;;4272;;;;;102;01:17:55;;3;;;;
